NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT
901	0	台风天没准备多少钱别出门？	一元	一千元	两百	四千万
902	0	哪个动物皮肤最差？	老虎	大象	猴子	金鱼
903	0	隐形的剑叫做甚么剑？	最急件	先见	数字键	看不见
904	0	假如因果轮回是真的，那么袋鼠的前世是什么？	老虎	僵尸	瓶子	面包
905	0	谁家没有电话？	天衣	总统	老板	佣人
906	0	哪种中药最不如意？	当归	枸杞	人参	燕窝
907	0	哪两只动物很不如意？	牛虎	猪狗	羊兔	鼠蛇
908	0	哪种动物有手？	虎	马	鸡	猪
909	0	小猫、小狗、小鸭，谁最先被叫起来背？	小狗	小猫	小鸭	小兔
910	0	晚上12点整要做什么事情？	睡觉	吃东西	报佛脚	照镜子
911	0	警察、流氓、军人，那个人最瘦？	警察	军人	流氓	警卫
912	0	什么东西比乌鸦更讨厌？	鸟嘴	乌鸦嘴	奶嘴	鸦嘴
913	0	经理不会做饭，但有一项菜很拿手，请问是哪一样？	蛋炒饭	炒鱿鱼	炒青菜	炒肉丝
914	0	小明要当警察追随父亲的足迹，请问他父亲是做什么的？	老板	警卫	小偷	伙计
915	0	铁放到外面会生锈，那金子呢？	会自己跑走	会待在原地	会互相聊天	会被偷走
916	0	什么人始终不敢洗澡？	流浪汉	蜘蛛人	泥人	浪人
917	0	什么时候太阳会从西边出来？	发誓的时候	中暑的时候	睡觉的时候	吃饭的时候
918	0	什么人生来就称王？	姓王的人	姓黄的人	姓张的人	姓李的人
919	0	什么雨可以淋死人？	梅雨	地形雨	枪林弹雨	太阳雨
920	0	[狼来了]这个故事给人什么启示？	原来羊很多	狼很笨	大话只能说一次	社会很温暖
921	0	李太太一向心直口快，可是什么事竟让它变的吞吞吐吐？	洗澡	吃饭	睡觉	抽烟
922	0	什么帽子没有人戴？	渔夫帽	螺丝帽	浴帽	球帽
923	0	一个自讨苦吃的地方是哪里？	药房	餐馆	小吃摊	饭店
924	0	五个人分两个苹果，怎么分最公平？	不要分	打一架	榨成苹果汁	猜拳
925	0	9月28日是孔子诞辰日，那10月28日是？	孔子结婚纪念日	孔子毕业典礼	孔子满月	没有意义
926	0	有一位老太太上公交车，为什么没有人让座？	还有很多位子	大家都没有爱心	公交车司机规定的	老太太没付车钱
927	0	哪里的海不产鱼？	地中海	黑海	辞海	红海
928	0	哪一种动物大小像只猫，长相却像老虎？	小狗	小蜘蛛	小金鱼	小老虎
929	0	胖妞生病时，最怕别人说哪一句话？	保重	您好	很棒	吃药
930	0	3+1怎样可以等于5？	本来就等于5	不可能	算错的时候	买票的时候
931	0	什么问题对方在回答你的时候一定会说’没有’？	你睡着了没有	你吃饱了没有	你洗澡了没有	你领薪了没有
932	0	是谁杀了牛奶？	薏仁	芒果	番石榴	绿豆
933	0	世界上哪一个人最好客？	黄巨人	红巨人	蓝巨人	绿巨人
934	0	铅笔姓什么？	李	王	萧	陈
935	0	怎么让珍珠奶茶变大杯的？	念经	念大悲咒	念兹在兹	念书
936	0	请问谁最不孝顺母亲？	面速	面筋	面团	面包
937	0	一只猫坐在玻璃前看窗外景物，窗外景物有公园、大厦、马路，那一物件与猫最接近？	公园	大厦	玻璃	马路
938	0	请问红豆、绿豆、黄豆哪一种豆子很贵？	绿豆	黄豆	黑豆	红豆
939	0	怎样让麻雀安静下来？	压牠一下	打牠一下	骂牠	揍牠
940	0	人们不会从头读起的书是什么书？	漫画	小说	散文集	字典
941	0	"屈原死后,给我们留下了甚么东西？"	罗马假期	暑假寒假	没有	一天假期
942	0	什么样的桶子永远装不满？	木桶	马桶	铁桶	钢桶
943	0	只有头却没有身体的牛，叫做什么牛？	乳牛	公牛	一头牛	蛮牛
944	0	用什么方法，立刻可以找到遗失的图钉？	慢慢找	打赤脚	等他自己出来	放弃
945	0	你的小孩会说话，为什么却不叫你妈妈？	你没听到	他在吃东西	他叫你爸爸	他睡着了
946	0	什么龙是白色的？	逊猛龙	雷龙	保丽龙	暴龙
947	0	哪一个游戏中，2大于5，0大于2？	剪刀石头布	一二三木头人	跳房子	跳绳
948	0	哪一国不用电？	英国	美国	缅甸	泰国
949	0	世界上最长的车是什么车？	火车	塞车	卡车	汽车
950	0	人类最后一颗长出来的牙齿是？	乳牙	臼齿	门牙	假牙
951	0	红豆的小孩是谁？	北国	南国	东国	西国
952	0	请问老虎叫什么名字？	胖胖	范范	汪汪	丹丹
953	0	玛丽的连体婴妹妹叫什么名字？	梦露	桑妮	凯蒂	爱咪
954	0	哪一种狗是绿色的，而且全身长满毛？	芒果	水果	奇异果	冰果
955	0	请问动物园里哪一种动物最像龙？	大象	长颈鹿	猩猩	斑马
956	0	姓什么开中医院会生意不好？	宋	黄	李	陈
957	0	冰雪和火焰哪一个比较聪明？	火焰	冰雪	都很聪明	都很笨
958	0	谁每次看到公主都要闪躲？	玛丽	杜兰	珊蒂	凯莉
959	0	夕阳西下，断肠人在哪里？	餐厅	电影院	浴室	医院
960	0	小明的爸爸有三个儿子第1叫大宝第2叫二宝 那第3叫什么呢？	小华	小丽	小班	小明
961	0	大象和猪和狼哪一个一定会被淘汰？	大象	猪	小狗	狼
962	0	"有一只狼来到了北极,不小心掉到了冰海中,被捞起来的时候变成了什么？"	馒头	虱目鱼	槟榔	水果
963	0	饭桶装饭，马桶装什么？	便便	冰淇淋	烩饭	排骨鸡面
964	0	蜜蜂在蜘蛛网上叫什么？	补网	挂网	捞网	迷惘
965	0	耶稣的孩子叫什么名字？	芒果	椰子	番石榴	苹果
966	0	有个人一年上班一次，却又不用担心会被炒鱿鱼，请问是谁？	推销员	送货员	圣诞老人	服务员
967	0	有一个人他是你爸妈生的，却不是你的兄弟姊妹，请问是谁？	你的儿子	你自己	你的女儿	你家的狗
968	0	吸血鬼最怕什么？	饿肚子	憋尿	蛀牙	睡觉
969	0	全世界出生率最高的地方是哪里？	医院	电影院	考试院	行政院
970	0	有什么东西是任何人都不喜欢吃的？	吃饭	吃大餐	吃亏	吃零食
971	0	怎么样才能建一座四面都朝南的房子？	建在北极点	建在喜马拉雅山上	建在比撒斜塔旁	建在万里长城内
972	0	孔子是儒家，老子是道家，那圣诞老人是什么家？	儒家	道家	法家	老人家
973	0	猪皮是用来作什么的？	包猪肉用的	包鸡肉用的	包鸭肉用的	包鹅肉用的
974	0	什么东西有三只眼，却只有一只脚？	斑马线	红绿灯	地下道	天桥
975	0	要用的时候把他关起来，不要用的时候却把他打开，请问是什么东西？	水族箱	水箱	皮箱	保险箱
976	0	阴间和阳间的中间叫什么？	太平间	洗手间	房间	洗衣间
977	0	放烟火时为什么不会射到星星？	星星很聪明	烟火射偏了	星星会闪	烟火跟星星很好
978	0	白雪公主和包青天生的女儿叫什么？	长发公主	费欧那	灰姑娘	睡美人
979	0	木鱼掉到水里叫什么？	虱目鱼	美人鱼	金鱼	鲨鱼
980	0	请问乌龟的心长的像什么？	弓	箭	矛	刀
981	0	请问这个世界上谁的快递最多？	王老先生	李老太太	黄先生	张小姐
982	0	鸡与鸭的对话叫做？	鸡兔同笼	鸡飞狗跳	鸡同鸭讲	鸡鸣狗盗
983	0	公司要裁员时不能喝什么饮料？	绿豆沙	珍珠奶茶	果菜汁	仙草蜜
984	0	什么怪兽的肚子最饿？	神妖	八豆妖	鬼妖	三豆妖
985	0	什么时候打死人会高兴欢呼？	打群架	打躲避球	打瞌睡	打拳击
986	0	请问为何大学联考发榜，上面没有小明的名字，但他却不感到伤心？	小明还在念小学	小明睡过头	小明来不及去考试	小明那天没带准考证
987	0	下列四个选项，哪一项和其他三项属性不同？	西瓜	高丽菜	苹果	菠萝
988	0	下列四个选项，哪一项和其他三项属性不同？	肯德基	40005	全家	莱尔富
989	0	下列四个选项，哪一项和其他三项属性不同？	麦当劳	肯德基	汉堡王	达美乐
990	0	下列四个选项，哪一项和其他三项属性不同？	波卡	乐事	波特多	乖乖
991	0	下列四个选项，哪一项和其他三项属性不同？	橡皮擦	青椒	莴苣	小黄瓜
992	0	下列四个选项，哪一项和其他三项属性不同？	铅笔	钢铁	美工刀	三角板
993	0	下列四个选项，哪一项和其他三项属性不同？	宝特瓶	铜片	铁块	银器
994	0	下列四个选项，哪一项和其他三项属性不同？	沙士	养乐多	可乐	橘子芬达
995	0	下列四个选项，哪一项和其他三项属性不同？	池袋	北海道	新宿	上野
996	0	下列四个选项，哪一项和其他三项属性不同？	南京东路	台北	高雄	南投
997	0	下列四个选项，哪一项和其他三项属性不同？	光盘	邮筒	信封	邮票
998	0	下列四个选项，哪一项和其他三项属性不同？	统一	北银	兄弟	味全
999	0	下列四个选项，哪一项和其他三项属性不同？	国光	统联	日立	尊龙
1000	0	下列四个选项，哪一项和其他三项属性不同？	王建民	曹锦辉	姚明	郭泓志
1001	0	下列四个选项，哪一项和其他三项属性不同？	硬币	茶壶	纸钞	古钱
1002	0	下列四个选项，哪一项和其他三项属性不同？	可口可乐	茶理王	纯吃茶	古道绿茶
1003	0	下列四个选项，哪一项和其他三项属性不同？	板擦	黑板	垃圾桶	粉笔
1004	0	下列四个选项，哪一项和其他三项属性不同？	衣服	衬衫	运动服	皮鞋
1005	0	下列四个选项，哪一项和其他三项属性不同？	录音带	鼠标	键盘	喇叭
1006	0	下列四个选项，哪一项和其他三项属性不同？	PS2	GD90	Wii	Xbox
1007	0	下列四个选项，哪一项和其他三项属性不同？	炸鸡	水饺	锅贴	馄饨
1008	0	下列四个选项，哪一项和其他三项属性不同？	棉被	枕头	矿泉水	床垫
1009	0	下列四个选项，哪一项和其他三项属性不同？	马桶	锅子	浴缸	洗手台
1010	0	下列四个选项，哪一项和其他三项属性不同？	鼻子	肝脏	眼睛	嘴巴
1011	0	下列四个选项，哪一项和其他三项属性不同？	芽虫	牙刷	牙膏	牙线
1012	0	下列四个选项，哪一项和其他三项属性不同？	约克夏	贵宾	博美	波斯
1013	0	下列四个选项，哪一项和其他三项属性不同？	显示适配器	信用卡	网络卡	声卡
1014	0	下列四个选项，哪一项和其他三项属性不同？	三国志	水浒传	哈利波特	红楼梦
1015	0	下列四个选项，哪一项和其他三项属性不同？	联考	期末考	路考	段考
1016	0	下列四个选项，哪一项和其他三项属性不同？	火影忍者	小甜甜	海贼王	猎人
1017	0	下列四个选项，哪一项和其他三项属性不同？	世界末日	太阳浩劫	彗星撞地球	天下第一味
1018	0	下列四个选项，哪一项和其他三项属性不同？	玛莉欧	路奇	坏力欧	耀西
1019	0	下列四个选项，哪一项和其他三项属性不同？	铁饼	太阳饼	老婆饼	喜饼
1020	0	下列四个选项，哪一项和其他三项属性不同？	立法院	仁爱医院	司法院	行政院
1021	0	下列四个选项，哪一项和其他三项属性不同？	金钟奖	金马奖	全勤奖	金像奖
1022	0	下列四个选项，哪一项和其他三项属性不同？	打印机	手扒鸡	复印机	事务机
1023	0	下列四个选项，哪一项和其他三项属性不同？	咸蛋超人	皮蛋豆腐	火腿蛋炒饭	蒸蛋香菇
1024	0	下列四个选项，哪一项和其他三项属性不同？	恐怖攻击	人身攻击	生化攻击	核武攻击
1025	0	下列四个选项，哪一项和其他三项属性不同？	马克杯	酒杯	玻璃杯	警察杯杯
1026	0	下列四个选项，哪一项和其他三项属性不同？	高凌风	台风	龙卷风	飓风
1027	0	下列四个选项，哪一项和其他三项属性不同？	铅笔	钢笔	超级比一比	原子笔
1028	0	下列四个选项，哪一项和其他三项属性不同？	刮胡刀	陈小刀	美工刀	水果刀
1029	0	下列四个选项，哪一项和其他三项属性不同？	水波	宇志波	音波	光波
1030	0	下列四个选项，哪一项和其他三项属性不同？	尿布	桌布	剪刀石头布	抹布
1031	0	下列四个选项，哪一项和其他三项属性不同？	少将	中将	麻将	上将
1032	0	下列四个选项，哪一项和其他三项属性不同？	布偶	玩偶	人偶	无独有偶
1033	0	下列四个选项，哪一项和其他三项属性不同？	网络线	电线	传输线	姻缘线
1034	0	下列四个选项，哪一项和其他三项属性不同？	游泳池	电池	水池	蓄水池
1035	0	下列四个选项，哪一项和其他三项属性不同？	打麻将	游泳	短跑	跳远
1036	0	下列四个选项，哪一项和其他三项属性不同？	跳水	跳高	跳票	跳远
1037	0	下列四个选项，哪一项和其他三项属性不同？	酱油	味精	砂糖	水银
1038	0	下列四个选项，哪一项和其他三项属性不同？	随身听	木材	玻璃	金属
1039	0	下列四个选项，哪一项和其他三项属性不同？	800*600	125*99	1204*768	1280*1024
1040	0	下列四个选项，哪一项和其他三项属性不同？	公尺	公升	公寸	公分
1041	0	下列四个选项，哪一项和其他三项属性不同？	公斗	公石	公升	公里
1042	0	下列四个选项，哪一项和其他三项属性不同？	公克	公斤	公分	公吨
1043	0	下列四个选项，哪一项和其他三项属性不同？	毫米	蓬莱米	微米	奈米
1044	0	下列四个选项，哪一项和其他三项属性不同？	陈金锋	珠穆朗玛峰	麦肯尼峰	厄尔布鲁斯峰
1045	0	下列四个选项，哪一项和其他三项属性不同？	飚车	救护车	警车　	消防车
1046	0	下列四个选项，哪一项和其他三项属性不同？	甘蔗田	黄西田	玉米田	稻田
1047	0	下列四个选项，哪一项和其他三项属性不同？	中森明菜	小白菜	高丽菜	花椰菜
1048	0	下列四个选项，哪一项和其他三项属性不同？	设计史	反町隆史	台湾史	历史
1049	0	下列四个选项，哪一项和其他三项属性不同？	迅猛龙	暴龙	成龙	长颈龙
1050	0	下列四个选项，哪一项和其他三项属性不同？	全民最大党	民进党	国民党	亲民党
