NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	NUM
906	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G想降低胆固醇，多吃哪一样食物会有帮助？	黄瓜	西红柿	胡萝卜	茄子	3
907	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G据说腊八粥传自哪里？	越南	缅甸	印度	朝鲜	3
908	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G左、右或上、下两边在形式安排上份量相当是属于哪一原理？	渐层	对比	均衡	比例	3
909	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G宋代后北食""的代表是哪一项"""	京菜	豫菜	晋菜	鲁菜	4
910	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G玉米的原产地是哪里	非洲	北美	东南亚	拉丁美洲	4
911	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G最先生产方便面的国家是哪里	中国	韩国	泰国	日本	4
912	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G木偶戏中的北管，大多描写何种剧情？	文艺剧情	推理剧情	恐怖剧情	武打剧情	4
913	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G木偶戏中的南管，大多描写何种剧情？	武打剧情	推理剧情	恐怖剧情	文艺剧情	4
914	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G葡萄酒的酿制大约出现在什么时候？	公元前100年	公元前600年	公元前1000年	公元前6000年	4
915	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G木偶戏班主要祭拜的主神是？	关公	文昌公	十八王公	西秦王爷	4
916	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G传说中认为古代的酿酒始于杜康，杜康是哪个朝代的人？	商朝	西周	五帝时期	夏朝	4
917	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G下列食物中富含铁的是哪一个？	油菜	荠菜	白菜	菠菜	4
918	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G世界上生产玉米最多的国家是：	墨西哥	中国	俄罗斯	美国	4
919	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G对人体来说安全电压是多少伏特？	5	12	24	36	4
920	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G平话一行的祖师是谁？	吴承恩	唐明皇	宋徽宗	柳敬亭	4
921	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G晨雾中较高的含有哪种元素不利人体健康？	钙	铁	锌	铅	4
922	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G吸烟有害，烟草中毒性最大的物质是：	焦油	一氧化碳	二氧化碳	尼古丁	4
923	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G中药不可用什么煎：	磁器	陶器	铜锅	铁锅	4
924	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G衣服上沾上血迹用什么洗为宜？	沸水	热水	温水	冷水	4
925	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G正式哑剧演员最早出现在哪个国家？	印度	中国	巴比伦	罗马	4
926	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G生活在海水中，将身体的一面平躺在海底，眼睛同时位于向上一面的生物是？	僵尸	蓝星人	机动战士	比目鱼	4
927	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G《尼罗河上的惨案》是谁的作品？	阿加莎·克里斯蒂	果戈理	马克吐温	托尔斯泰	1
928	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G民间技艺中，木匠业供奉的祖师是谁？	鲁直	鲁排	鲁蛋	鲁班	4
929	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G以下哪一部是汉乐府的代表长诗？	孔雀东南飞	凤求凰	敕勒歌	木兰辞	1
930	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G民间技艺中，剃头、理发业供奉的祖师爷是谁？	吕洞宾	李铁拐	蓝采和	何仙姑	1
931	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G京剧《群英会》中周瑜""的行当是："	小生	老生	武生	净	1
932	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G民间技艺中，裁剪业的祖师是？	轩辕氏	有巢氏	大月氏	诸葛氏	1
933	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G民间技艺中，织布业的祖师是？	黄道婆	李道婆	阿匹婆	陈道婆	1
934	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G大雁塔在哪里？	西安	大同	太原	保定	1
935	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G民间技艺中，蚕丝业的祖师是？	缧祖	妈祖	佛祖	神祖	1
936	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G蒙古语中的库勒""，是什么意思？"	湖泊	高山	森林	庙宇	1
937	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G国际自然保护联合会成立于：	1947年	1948年	1950年	1955年	2
938	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G民间建筑中，置于屋顶为主要的装饰的是？	石湾陶	交趾陶	民间雕刻	石鼓	2
939	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G哪一国家最先发行体育邮票？	英国	希腊	瑞士	法国	2
940	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G民间艺术中的戏班子，也就是梨园业，她们供奉的祖师是谁？	关汉卿	唐明皇	明太祖	宋徽宗	2
941	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G天文学是研究什么的科学？	宇宙	天体	空间	星系	2
942	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G中秋节吃月饼最初的兴起是由于：	纪念忽必烈称帝	推翻元朝统治	元朝定都北京	朱棣修建北京	2
943	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G韦小宝的七个老婆之中，年纪最小的是：	双儿	沐剑屏	阿珂	建宁公主	2
944	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G白令海峡沟通哪两大洲？	南北美洲	美洲与亚洲	欧洲与非洲	亚洲与非洲	2
945	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G人性善恶的讨论由来已久，古代提出人性本善""的是："	荀子	孟子	墨子	韩非子	2
946	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G民间酿酒业的祖师爷是谁？	杜老爷	杜康	康康	杜甫	2
947	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G瑞士首都是：	洛桑	苏黎世	日内瓦	米兰	2
948	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G19世纪70年代收复新疆的清军将领是：	盛世才	曾国荃	左宗棠	李鸿章	3
949	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G到成吉思汗死的时候，骑马从蒙古帝国的东方跑到西方，至少需要多长的时间。	五年	两年	一年	半年	3
950	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G王昭君出塞嫁给呼韩邪单于是西汉哪位皇帝在位时？	汉景帝	汉献帝	汉元帝	汉平帝	3
951	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G白色加入灰色，结果彩度？	降低	愈高	不变	不一定	1
952	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G戚继光驱逐的是哪国侵略者？	朝鲜	荷兰	日本	俄罗斯	3
953	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G建立北魏的少数民族是：	羌	契丹	鲜卑	回鹘	3
954	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G目前各县市普遍设立的艺文活动之策办机构是？	美术馆	社教馆	文化中心	图书馆	3
955	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G芬兰人属于：	东欧民族	西欧民族	北欧民族	中亚民族	3
956	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G人们常说纯理性的爱情是柏拉图式的爱情""，那么柏拉图是谁的弟子？"	亚里斯多德	马基维利	苏格拉底	不清楚	3
957	1	"欢迎来到乌龙辞典，我这里要考一考你：\n\t#G有白金之国""别称的国家是："	哈萨克斯坦	塔吉克	亚美尼亚	乌兹别克	4
958	1	欢迎来到乌龙辞典，我这里要考一考你：\n\t#G巴林在东半球的哪个地区？	巴尔干半岛	非洲之角	科特迪瓦	波斯湾	4
